Paper,Citation
10.1061/(ASCE)HY.1943-7900.0001474/O,10.1021/acs.iecr.7b03748/O
10.1061/(ASCE)HY.1943-7900.0001474/O,10.1007/s10439-017-1910-9/O
10.1061/(ASCE)HY.1943-7900.0001474/O,10.1007/s10439-017-1852-2/O
10.1061/(ASCE)HY.1943-7900.0001474/O,10.1016/j.epsr.2017.01.039/O
10.1061/(ASCE)HY.1943-7900.0001474/O,10.1111/risa.12652/O
10.1061/(ASCE)HY.1943-7900.0001474/O,10.1061/(ASCE)HY.1943-7900.0001221/O
10.1061/(ASCE)HY.1943-7900.0001474/O,10.2514/6.2017-4049/O
10.1002/jee.20225/O,10.1115/DETC2017-67274/O
10.1002/jee.20225/O,10.1109/ICRA.2017.7989218/O
10.1002/jee.20225/O,10.1116/1.4984807/O
10.1002/jee.20225/O,10.1115/DETC201767584/O
10.1002/jee.20225/O,10.1115/DETC2017-67081/O
10.1002/jee.20225/O,10.1115/DETC2017-67439/O
10.1002/jee.20225/O,10.1061/(ASCE)EI.1943-5541.0000335/O
10.1002/jee.20225/O,10.1115/DETC2017-68205/O
10.1002/jee.20225/O,10.1115/DETC2017-67440/O
10.1002/jee.20225/O,10.1080/00207217.2017.1279229/O
10.1002/jee.20225/O,10.1115/DETC2017-68018/O
10.1002/jee.20225/O,10.1115/DETC201767586/O
10.1002/jee.20225/O,10.1115/DETC201767581/O
10.1002/jee.20225/O,10.1115/DETC2017-68370/O
10.1002/jee.20225/O,10.1364/CLEO_SI.2017.SM4C.5/O
10.1016/j.mechmachtheory.2018.03.014/O,10.1115/1.4036336/O
10.1016/j.mechmachtheory.2018.03.014/O,10.1109/TAP.2017.2758390/O
10.1016/j.mechmachtheory.2018.03.014/O,10.1115/DETC2017-67440/O
10.1016/j.mechmachtheory.2018.03.014/O,10.1016/j.commatsci.2017.04.015/O
10.1016/j.mechmachtheory.2018.03.014/O,10.1007/978-3-319-45387-3_10/O
10.1016/j.mechmachtheory.2018.03.014/O,10.4271/2017-01-1329/O
10.1016/j.mechmachtheory.2018.03.014/O,10.1115/DETC2017-68205/O
10.1016/j.mechmachtheory.2018.03.014/O,10.1016/j.cma.2017.08.003/O
10.1016/j.mechmachtheory.2018.03.014/O,10.1016/j.cma.2017.03.009/O
10.1016/j.mechmachtheory.2018.03.014/O,10.1109/TCNS.2015.2498468/O
10.1016/j.mechmachtheory.2018.03.014/O,10.1016/j.commatsci.2017.01.017/O
10.1016/j.mechmachtheory.2018.03.014/O,10.1115/1.4035686/O
10.1016/j.mechmachtheory.2018.03.014/O,10.1117/12.2250582/O
10.1016/j.mechmachtheory.2018.03.014/O,10.1007/s00158-016-1518-y/O
10.1016/j.mechmachtheory.2018.03.014/O,10.1115/DETC2017-67439/O
10.1016/j.mechmachtheory.2018.03.014/O,10.1109/TNS.2016.2636666/O
10.1016/j.mechmachtheory.2018.03.014/O,10.1115/DETC2017-67081/O
10.1016/j.mechmachtheory.2018.03.014/O,10.1115/DETC2017-68018/O
10.1016/j.mechmachtheory.2018.03.014/O,10.1007/s10439-016-1765-5/O
10.3390/mi9070326/O,10.1109/MWSYM.2017.8058605/O
10.3390/mi9070326/O,10.1016/j.bios.2016.12.071/O
10.3390/mi9070326/O,10.1016/j.snb.2017.02.037/O
10.1088/1757-899X/375/1/012012/O,10.1038/s41524-017-0027-x/O
10.1088/1757-899X/375/1/012012/O,10.1007/s11837-017-2309-7/O
10.1088/1757-899X/375/1/012012/O,10.1016/j.matdes.2016.11.066/O
10.1088/1757-899X/375/1/012012/O,10.1115/DETC201767581/O
10.1088/1757-899X/375/1/012012/O,10.1007/978-3-319-52392-7_91/O
10.1016/j.cma.2018.02.019/O,10.4271/2017-01-1329/O
10.1016/j.cma.2018.02.019/O,10.1016/j.cma.2017.03.009/O
10.1016/j.cma.2018.02.019/O,10.1115/DETC2017-67439/O
10.1016/j.cma.2018.02.019/O,10.1115/DETC201767581/O
10.1016/j.cma.2018.02.019/O,10.1061/9780784480458.003/O
10.1016/j.cma.2018.02.019/O,10.1007/978-3-319-45387-3_10/O
10.1016/j.cma.2018.02.019/O,10.1115/DETC2017-68370/O
10.1016/j.cma.2018.02.019/O,10.1115/DETC2017-67274/O
10.1016/j.cma.2018.02.019/O,10.1109/TPWRS.2016.2611511/O
10.1016/j.cma.2018.02.019/O,10.1109/TAES.2017.2671784/O
10.1016/j.cma.2018.02.019/O,10.1109/TAP.2017.2748237/O
10.1016/j.cma.2018.02.019/O,10.1016/j.cma.2017.08.003/O
10.1109/PLANS.2018.8373454/O,10.1109/IROS.2017.8206443/O
10.1109/PLANS.2018.8373454/O,10.4271/2017-01-6000/O
10.1109/PLANS.2018.8373454/O,10.1109/ICUAS.2017.7991391/O
10.1109/PLANS.2018.8373454/O,10.1007/s11081-015-9295-9/O
10.1109/PLANS.2018.8373454/O,10.33012/2017.15158/O
10.1109/PLANS.2018.8373454/O,10.2514/6.2017-1152/O
10.1109/TCSII.2017.2786640/O,10.1109/TCSII.2016.2642820/O
10.1109/TCSII.2017.2786640/O,10.1080/00207217.2017.1279229/O
10.1016/j.matchar.2018.03.035/O,10.1038/s41524-017-0027-x/O
10.1016/j.matchar.2018.03.035/O,10.1016/j.jmapro.2017.07.015/O
10.1016/j.matchar.2018.03.035/O,10.1007/s12206-017-0742-8/O
10.1016/j.matchar.2018.03.035/O,10.1007/s11837-017-2334-6/O
10.1016/j.matchar.2018.03.035/O,10.1115/1.4035686/O
10.1016/j.matchar.2018.03.035/O,10.1016/j.matdes.2016.11.066/O
10.1016/j.matchar.2018.03.035/O,10.1061/(ASCE)HY.1943-7900.0001221/O
10.1016/j.matchar.2018.03.035/O,10.1061/9780784480458.003/O
10.1016/j.matchar.2018.03.035/O,10.2118/185926-ms/O
10.1016/j.ijheatmasstransfer.2017.12.113/O,10.1007/s12206-017-0742-8/O
10.1016/j.ijheatmasstransfer.2017.12.113/O,10.1115/DETC201767586/O
10.1016/j.ijheatmasstransfer.2017.12.113/O,10.1016/j.snb.2017.02.037/O
10.1016/j.ijheatmasstransfer.2017.12.113/O,10.1016/j.ijheatmasstransfer.2017.03.055/O
10.1016/j.ijheatmasstransfer.2017.12.113/O,10.1016/j.ijheatmasstransfer.2017.05.046/O
10.1016/j.ijheatmasstransfer.2017.12.113/O,10.1109/TAP.2017.2766679/O
10.1016/j.ijheatmasstransfer.2017.12.113/O,10.1016/j.commatsci.2017.04.015/O
10.1016/j.ijheatmasstransfer.2017.12.113/O,10.1080/16864360.2016.1273578/O
10.1016/j.ijheatmasstransfer.2017.12.113/O,10.1016/j.ijheatmasstransfer.2016.12.076/O
10.1016/j.ijheatmasstransfer.2017.12.113/O,10.1109/MWSYM.2017.8058605/O
10.1016/j.ijheatmasstransfer.2017.12.113/O,10.2514/6.2017-4049/O
10.1016/j.ijheatmasstransfer.2017.12.113/O,10.1117/12.2274694/O
10.1016/j.ijheatmasstransfer.2017.12.113/O,10.1364/CLEO_SI.2017.SM4C.5/O
10.1016/j.ijheatmasstransfer.2017.12.113/O,10.2514/6.2017-4043/O
10.1016/j.ijheatmasstransfer.2017.12.113/O,10.1016/j.ijheatmasstransfer.2017.03.044/O
10.1016/j.ijheatmasstransfer.2017.12.113/O,10.1007/s10694-016-0644-9/O
10.1061/(ASCE)CO.1943-7862.0001469/O,10.1061/(ASCE)EI.1943-5541.0000335/O
10.1061/(ASCE)CO.1943-7862.0001469/O,10.1115/1.4035904/O
10.1061/(ASCE)CO.1943-7862.0001469/O,10.1016/j.engstruct.2017.03.041/O
10.1061/(ASCE)CO.1943-7862.0001469/O,10.1061/(ASCE)WR.1943-5452.0000720/O
10.1061/(ASCE)CO.1943-7862.0001469/O,10.1061/(ASCE)ME.1943-5479.0000483/O
10.1061/(ASCE)CO.1943-7862.0001469/O,10.3141/2636-04/O
10.1109/JQE.2018.2816120/O,10.1109/LPT.2017.2686354/O
10.1109/JQE.2018.2816120/O,10.3390/mi8080252/O
10.1109/JQE.2018.2816120/O,10.1117/12.2250582/O
10.1109/JQE.2018.2816120/O,10.1109/IPCon.2016.7831137/O
10.1109/JQE.2018.2816120/O,10.1364/CLEO_SI.2017.SM4C.5/O
10.1109/JQE.2018.2816120/O,10.1109/TAP.2017.2708084/O
10.1109/JQE.2018.2816120/O,10.1016/j.ijheatmasstransfer.2017.05.046/O
10.1109/JQE.2018.2816120/O,10.1109/MWSYM.2017.8058605/O
10.1109/JQE.2018.2816120/O,10.1364/CLEO_AT.2017.JTu5A.128/O
10.1109/JQE.2018.2816120/O,10.1016/j.bios.2016.12.071/O
10.1109/JQE.2018.2816120/O,10.1364/CLEO_SI.2017.SM2C.5/O
10.1109/JQE.2018.2816120/O,10.1364/AO.56.006814/O
10.1115/1.4039852/O,10.1016/j.ijheatmasstransfer.2017.05.046/O
10.1115/1.4039852/O,10.2514/6.2017-3520/O
10.1115/1.4039852/O,10.1080/16864360.2016.1257184/O
10.1115/1.4039852/O,10.4271/2017-01-1329/O
10.1115/1.4039852/O,10.1016/j.commatsci.2017.04.015/O
10.1115/1.4039852/O,10.1115/DETC2017-67440/O
10.1115/1.4039852/O,10.1115/DETC2017-68018/O
10.1115/1.4039852/O,10.1061/9780784480724.051/O
10.1115/1.4039852/O,10.1109/TAP.2017.2708084/O
10.1115/1.4039852/O,10.1080/16864360.2016.1240449/O
10.1115/1.4039852/O,10.1115/DETC2017-67439/O
10.1115/1.4039852/O,10.1115/1.4035686/O
10.1115/1.4039852/O,10.1115/DETC2017-68205/O
10.1115/1.4039852/O,10.1115/1.4036336/O
10.1115/1.4039852/O,10.1007/s10439-016-1765-5/O
10.1061/(ASCE)ST.1943-541X.0001978/O,10.1016/j.conbuildmat.2016.12.112/O
10.1061/(ASCE)ST.1943-541X.0001978/O,10.1061/9780784480465.007/O
10.3390/s18061745/O,10.1177/2041731417718809/O
10.3390/s18061745/O,10.1111/ina.12369/O
10.3390/s18061745/O,10.1016/j.joca.2017.05.004/O
10.3390/s18061745/O,10.1016/j.biomaterials.2017.02.021/O
10.3390/s18061745/O,10.1109/ICORR.2017.8009242/O
10.3390/s18061745/O,10.1007/s10439-016-1765-5/O
10.3390/s18061745/O,10.1016/j.bios.2016.12.071/O
10.3390/s18061745/O,10.1021/acs.bioconjchem.7b00281/O
10.3390/s18061745/O,10.1007/s10439-017-1910-9/O
10.3390/s18061745/O,10.1016/j.ijheatmasstransfer.2017.05.046/O
10.3390/s18061745/O,10.1109/ICRA.2017.7989588/O
10.1109/ISBI.2018.8363830/O,10.1016/j.cma.2017.03.009/O
10.1109/ISBI.2018.8363830/O,10.1016/j.bios.2016.12.071/O
10.1109/ISBI.2018.8363830/O,10.1016/j.matdes.2017.01.057/O
10.1109/ISBI.2018.8363830/O,10.1007/978-3-319-45387-3_10/O
10.1109/ISBI.2018.8363830/O,10.1021/acs.energyfuels.6b03387/O
10.1109/ISBI.2018.8363830/O,10.1016/j.ijheatmasstransfer.2017.05.046/O
10.1016/j.jbiomech.2018.04.010/O,10.1177/2041731417718809/O
10.1016/j.jbiomech.2018.04.010/O,10.1016/j.joca.2017.05.004/O
10.1016/j.jbiomech.2018.04.010/O,10.1017/jfm.2017.365/O
10.1016/j.jbiomech.2018.04.010/O,10.1016/j.bios.2016.12.071/O
10.1016/j.jbiomech.2018.04.010/O,10.1061/9780784480458.003/O
10.1016/j.jbiomech.2018.04.010/O,10.1115/1.4036336/O
10.1016/j.jbiomech.2018.04.010/O,10.4271/2017-01-1329/O
10.1016/j.jbiomech.2018.04.010/O,10.1021/acs.bioconjchem.7b00281/O
10.1016/j.jbiomech.2018.04.010/O,10.1115/DETC2017-68370/O
10.1016/j.jbiomech.2018.04.010/O,10.1109/TASLP.2017.2738564/O
10.1016/j.jbiomech.2018.04.010/O,10.1109/ICORR.2017.8009242/O
10.1016/j.jbiomech.2018.04.010/O,10.1007/s10439-017-1910-9/O
10.1016/j.jbiomech.2018.04.010/O,10.1115/DETC2017-67081/O
10.1021/acsbiomaterials.8b00038/O,10.1007/s10439-017-1910-9/O
10.1021/acsbiomaterials.8b00038/O,10.1016/j.bios.2016.12.071/O
10.1021/acsbiomaterials.8b00038/O,10.1115/1.4036336/O
10.1021/acsbiomaterials.8b00038/O,10.1116/1.4984807/O
10.1021/acsbiomaterials.8b00038/O,10.1109/LPT.2017.2686354/O
10.1021/acsbiomaterials.8b00038/O,10.1021/acs.bioconjchem.7b00281/O
10.1021/acsbiomaterials.8b00038/O,10.1016/j.snb.2017.02.037/O
10.1021/acsbiomaterials.8b00038/O,10.1007/978-3-319-45387-3_10/O
10.1021/acsbiomaterials.8b00038/O,10.1007/s10439-016-1765-5/O
10.1021/acsbiomaterials.8b00038/O,10.1016/j.joca.2017.05.004/O
10.1016/j.jmatprotec.2017.11.044/O,10.1016/j.jmapro.2017.07.015/O
10.1016/j.jmatprotec.2017.11.044/O,10.1007/s12206-017-0742-8/O
10.1016/j.jmatprotec.2017.11.044/O,10.1016/j.commatsci.2017.01.017/O
10.1016/j.jmatprotec.2017.11.044/O,10.1007/s11837-017-2334-6/O
10.1016/j.jmatprotec.2017.11.044/O,10.1115/1.4035686/O
10.1016/j.jmatprotec.2017.11.044/O,10.1016/j.matdes.2016.11.066/O
10.1016/j.jmatprotec.2017.11.044/O,10.1061/9780784480458.003/O
10.1016/j.jmatprotec.2017.11.044/O,10.2118/185926-ms/O
10.1016/j.cma.2018.01.023/O,10.1016/j.conbuildmat.2016.12.112/O
10.1016/j.cma.2018.01.023/O,10.1115/DETC2017-67081/O
10.1016/j.cma.2018.01.023/O,10.1115/DETC2017-67440/O
10.1016/j.cma.2018.01.023/O,10.1109/TAP.2017.2708084/O
10.1016/j.cma.2018.01.023/O,10.1016/j.commatsci.2017.04.015/O
10.1016/j.cma.2018.01.023/O,10.1016/j.cma.2017.03.009/O
10.1016/j.cma.2018.01.023/O,10.1007/s10439-016-1765-5/O
10.1016/j.cma.2018.01.023/O,10.1016/j.ijheatmasstransfer.2017.03.044/O
10.1016/j.cma.2018.01.023/O,10.1109/TPWRS.2016.2611511/O
10.1016/j.cma.2018.01.023/O,10.1080/16864360.2016.1257184/O
10.1016/j.cma.2018.01.023/O,10.1061/9780784480724.051/O
10.1016/j.cma.2018.01.023/O,10.1115/DETC2017-68018/O
10.1016/j.cma.2018.01.023/O,10.1080/16864360.2016.1240449/O
10.1016/j.cma.2018.01.023/O,10.4271/2017-01-1329/O
10.1016/j.cma.2018.01.023/O,10.2514/6.2017-3520/O
10.1016/j.cma.2018.01.023/O,10.1177/0731684417721660/O
10.1016/j.cma.2018.01.023/O,10.1115/1.4035686/O
10.1088/1361-665X/aab7d7/O,10.1007/s10439-017-1910-9/O
10.1088/1361-665X/aab7d7/O,10.1007/s10439-017-1852-2/O
10.1088/1361-665X/aab7d7/O,10.1017/jfm.2017.365/O
10.1021/acs.iecr.8b00531/O,10.1021/acs.iecr.7b03748/O
10.1021/acs.iecr.8b00531/O,10.2514/6.2017-5341/O
10.1021/acs.iecr.8b00531/O,10.1007/978-3-319-52392-7_91/O
10.1088/1361-6439/aab221/O,10.4271/2017-01-6000/O
10.1088/1361-6439/aab221/O,10.1109/ICRA.2017.7989687/O
10.1088/1361-6439/aab221/O,10.1109/ICRA.2017.7989218/O
10.1088/1361-6439/aab221/O,10.1109/ICRA.2017.7989588/O
10.1088/1361-6439/aab221/O,10.1145/2909824.3020225/O
10.1088/1361-6439/aab221/O,10.1145/2909824.3020243/O
10.1088/1361-6439/aab221/O,10.1115/DETC2017-68025/O
10.1115/1.4039006/O,10.1061/9780784480724.051/O
10.1115/1.4039006/O,10.1115/DETC2017-68025/O
10.1115/1.4039006/O,10.1115/1.4035674/O
10.1115/1.4039006/O,10.1115/DETC2017-68018/O
10.1115/1.4039006/O,10.1115/DETC201767581/O
10.1115/1.4039006/O,10.1007/s00348-016-2297-3/O
10.1115/1.4039006/O,10.1080/16864360.2016.1257184/O
10.1115/1.4039006/O,10.2514/6.2017-3520/O
10.1115/1.4039006/O,10.1109/TAP.2017.2708084/O
10.1115/1.4039006/O,10.1016/j.ijheatmasstransfer.2017.03.044/O
10.1115/1.4039006/O,10.1080/16864360.2016.1240449/O
10.1115/1.4039006/O,10.1115/DETC201767584/O
10.1117/1.JMM.17.2.025501/O,10.1116/1.4984807/O
10.1117/1.JMM.17.2.025501/O,10.1109/LPT.2017.2686354/O
10.1117/1.JMM.17.2.025501/O,10.1016/j.ijheatmasstransfer.2017.03.044/O
10.1117/1.JMM.17.2.025501/O,10.1117/12.2250582/O
10.1016/j.ndteint.2018.01.006/O,10.1016/j.bios.2016.12.071/O
10.1016/j.ndteint.2018.01.006/O,10.1007/s10439-016-1765-5/O
10.1016/j.ndteint.2018.01.006/O,10.1016/j.conbuildmat.2016.12.112/O
10.1016/j.ndteint.2018.01.006/O,10.1016/j.matdes.2016.11.066/O
10.1115/1.4038972/O,10.1109/TAP.2017.2766679/O
10.1115/1.4038972/O,10.1016/j.commatsci.2017.04.015/O
10.1115/1.4038972/O,10.1007/s10439-016-1765-5/O
10.1115/1.4038972/O,10.1115/1.4035686/O
10.1115/1.4038972/O,10.4271/2017-01-1329/O
10.1115/1.4038972/O,10.1115/DETC2017-67439/O
10.1115/1.4038972/O,10.1115/DETC2017-68018/O
10.1115/1.4038972/O,10.1115/DETC2017-67440/O
10.1115/1.4038925/O,10.1115/DETC201767584/O
10.1115/1.4038925/O,10.1061/(ASCE)CO.1943-7862.0001310/O
10.1115/1.4038925/O,10.1115/DETC201767586/O
10.1115/1.4038925/O,10.1115/DETC2017-68025/O
10.1115/1.4038925/O,10.1016/j.ijheatmasstransfer.2016.12.076/O
10.1115/1.4038925/O,10.2514/6.2017-3519/O
10.1115/1.4038925/O,10.1007/s00163-017-0253-8/O
10.1115/1.4038925/O,10.1061/(ASCE)HY.1943-7900.0001221/O
10.1115/1.4038925/O,10.1364/CLEO_AT.2017.JTu5A.128/O
10.1115/1.4038925/O,10.1109/TAES.2017.2671785/O
10.1115/1.4038925/O,10.1115/1.4036304/O
10.1002/jbio.201700018/O,10.1364/AO.56.006814/O
10.1002/jbio.201700018/O,10.1016/j.biomaterials.2017.02.021/O
10.1002/jbio.201700018/O,10.1016/j.ijheatmasstransfer.2017.05.046/O
10.1016/j.aap.2018.01.029/O,10.1111/risa.12652/O
10.1016/j.aap.2018.01.029/O,10.1016/j.bios.2016.12.071/O
10.1016/j.aap.2018.01.029/O,10.1109/ICORR.2017.8009242/O
10.1016/j.aap.2018.01.029/O,10.1007/s10439-017-1852-2/O
10.1016/j.aap.2018.01.029/O,10.1016/j.joca.2017.05.004/O
10.1016/j.aap.2018.01.029/O,10.1016/j.engstruct.2017.03.041/O
10.1016/j.aap.2018.01.029/O,10.1016/j.biomaterials.2017.02.021/O
10.1016/j.aap.2018.01.029/O,10.1007/s10439-017-1910-9/O
10.1016/j.aap.2018.01.029/O,10.1007/s10439-016-1765-5/O
10.1016/j.aap.2018.01.029/O,10.1177/2041731417718809/O
10.1049/iet-gtd.2017.0606/O,10.1016/j.jmapro.2017.07.015/O
10.1049/iet-gtd.2017.0606/O,10.1109/TPWRS.2016.2611511/O
10.1049/iet-gtd.2017.0606/O,10.4271/2017-01-1329/O
10.1049/iet-gtd.2017.0606/O,10.2118/184610-ms/O
10.1049/iet-gtd.2017.0606/O,10.2514/6.2017-1619/O
10.1049/iet-gtd.2017.0606/O,10.1115/DETC2017-67081/O
10.1049/iet-gtd.2017.0606/O,10.1109/TAC.2016.2572002/O
10.1109/CICN.2017.8319387/O,10.1109/ICDM.2017.137/O
10.1109/CICN.2017.8319387/O,10.1021/acs.iecr.7b03748/O
10.1109/CICN.2017.8319387/O,10.1109/BIBE.2017.00-63/O
10.1109/CICN.2017.8319387/O,10.1061/(ASCE)CO.1943-7862.0001310/O
10.1109/CICN.2017.8319387/O,10.1016/j.epsr.2017.01.039/O
10.1109/CICN.2017.8319387/O,10.1111/risa.12652/O
10.1109/CICN.2017.8319387/O,10.2514/6.2017-4049/O
10.1109/IISA.2017.8316368/O,10.1061/(ASCE)EI.1943-5541.0000335/O
10.1109/IISA.2017.8316368/O,10.1109/TLT.2017.2740172/O
10.1109/IISA.2017.8316436/O,10.1109/TLT.2017.2740172/O
10.1016/j.mechmat.2017.12.001/O,10.1038/s41524-017-0027-x/O
10.1016/j.mechmat.2017.12.001/O,10.1007/s12206-017-0742-8/O
10.1016/j.mechmat.2017.12.001/O,10.1007/s11837-017-2309-7/O
10.1016/j.mechmat.2017.12.001/O,10.1016/j.matdes.2016.11.066/O
10.1016/j.mechmat.2017.12.001/O,10.1007/978-3-319-52392-7_91/O
10.1016/j.firesaf.2018.01.002/O,10.1007/s10694-016-0644-9/O
10.1016/j.firesaf.2018.01.002/O,10.1016/j.ijheatmasstransfer.2017.03.044/O
10.1145/3173386.3177008/O,10.1145/2909824.3020225/O
10.1145/3173386.3177008/O,10.1145/2909824.3020243/O
10.1039/c7lc01113j/O,10.1007/s10439-017-1910-9/O
10.1039/c7lc01113j/O,10.1109/ICORR.2017.8009242/O
10.1039/c7lc01113j/O,10.1177/2041731417718809/O
10.1039/c7lc01113j/O,10.1021/acs.bioconjchem.7b00281/O
10.1039/c7lc01113j/O,10.1016/j.joca.2017.05.004/O
10.1039/c7lc01113j/O,10.1016/j.biomaterials.2017.02.021/O
10.1039/c7lc01113j/O,10.1115/1.4036336/O
10.1039/c7lc01113j/O,10.1039/c7lc00644f/O
10.1039/c7lc01113j/O,10.1016/j.bios.2016.12.071/O
10.1039/c7lc01113j/O,10.1007/s10439-016-1765-5/O
10.1021/acssynbio.7b00316/O,10.1016/j.biomaterials.2017.02.021/O
10.1021/acssynbio.7b00316/O,10.1021/acs.bioconjchem.7b00281/O
10.1021/acssynbio.7b00316/O,10.1016/j.joca.2017.05.004/O
10.1021/acssynbio.7b00316/O,10.1007/s10439-017-1852-2/O
10.1021/acssynbio.7b00316/O,10.1007/s10439-017-1910-9/O
10.1021/acssynbio.7b00316/O,10.1115/1.4036336/O
10.1021/acssynbio.7b00316/O,10.1177/2041731417718809/O
10.1021/acssynbio.7b00316/O,10.1016/j.bios.2016.12.071/O
10.1021/acssynbio.7b00316/O,10.1039/c7lc00644f/O
10.1021/acssynbio.7b00316/O,10.1007/s10439-016-1765-5/O
10.1145/3174243.3174254/O,10.1016/j.measurement.2017.02.025/O
10.1145/3174243.3174254/O,10.1109/RADECS.2017.8696210/O
10.1145/3174243.3174254/O,10.1109/TNS.2016.2636666/O
10.1145/3174243.3174254/O,10.1109/TNS.2016.2635028/O
10.1016/j.snb.2017.09.090/O,10.1109/TCSII.2016.2642820/O
10.1016/j.snb.2017.09.090/O,10.1016/j.biomaterials.2017.02.021/O
10.1016/j.snb.2017.09.090/O,10.1088/1361-6528/aa68b0/O
10.1016/j.snb.2017.09.090/O,10.1115/DETC2017-68025/O
10.1109/PESGM.2017.8274513/O,10.33012/2017.15158/O
10.1109/CDC.2017.8264534/O,10.1109/TCNS.2015.2498468/O
10.1109/CDC.2017.8264251/O,10.1109/SecDev.2017.20/O
10.1080/16864360.2017.1419649/O,10.4271/2017-01-1329/O
10.1080/16864360.2017.1419649/O,10.1080/16864360.2016.1273578/O
10.1080/16864360.2017.1419649/O,10.2514/6.2017-4049/O
10.1080/16864360.2017.1419649/O,10.1109/TAP.2017.2766679/O
10.1080/16864360.2017.1419649/O,10.1080/16864360.2016.1257184/O
10.1080/16864360.2017.1419649/O,10.2514/6.2017-4043/O
10.1080/16864360.2017.1419649/O,10.1364/CLEO_SI.2017.SM4C.5/O
10.1080/16864360.2017.1419649/O,10.1109/ICUAS.2017.7991391/O
10.1080/16864360.2017.1419649/O,10.1016/j.commatsci.2017.04.015/O
10.1080/16864360.2017.1419649/O,10.1115/1.4035674/O
10.1080/16864360.2017.1419649/O,10.1115/DETC201767586/O
10.1080/16864360.2017.1419649/O,10.1115/DETC201767581/O
10.1080/16864360.2017.1419649/O,10.1080/16864360.2016.1240449/O
10.1080/16864360.2017.1419649/O,10.1115/DETC201767584/O
10.1016/j.matdes.2017.10.054/O,10.1007/s10439-017-1910-9/O
10.1016/j.matdes.2017.10.054/O,10.1007/s10439-017-1852-2/O
10.1016/j.matdes.2017.10.054/O,10.1115/DETC2017-67081/O
10.1016/j.msea.2017.10.092/O,10.1038/s41524-017-0027-x/O
10.1016/j.msea.2017.10.092/O,10.1016/j.jmapro.2017.07.015/O
10.1016/j.msea.2017.10.092/O,10.1007/s12206-017-0742-8/O
10.1016/j.msea.2017.10.092/O,10.1007/s11837-017-2334-6/O
10.1016/j.msea.2017.10.092/O,10.1115/1.4035686/O
10.1016/j.msea.2017.10.092/O,10.1016/j.matdes.2016.11.066/O
10.1016/j.msea.2017.10.092/O,10.1061/(ASCE)HY.1943-7900.0001221/O
10.1016/j.msea.2017.10.092/O,10.1061/9780784480458.003/O
10.1016/j.msea.2017.10.092/O,10.2118/185926-ms/O
10.1080/16864360.2017.1353736/O,10.1115/DETC201767581/O
10.1080/16864360.2017.1353736/O,10.1007/s00163-017-0253-8/O
10.1080/16864360.2017.1353736/O,10.1080/16864360.2016.1240449/O
10.1080/16864360.2017.1353736/O,10.1016/j.commatsci.2017.01.017/O
10.1080/16864360.2017.1353736/O,10.1115/DETC201767586/O
10.1080/16864360.2017.1353736/O,10.4271/2017-01-1329/O
10.1080/16864360.2017.1353736/O,10.1115/DETC201767584/O
10.1080/16864360.2017.1353736/O,10.1080/16864360.2016.1273578/O
10.1080/16864360.2017.1353736/O,10.1109/TLT.2017.2740172/O
10.1080/16864360.2017.1353736/O,10.1016/j.ijheatmasstransfer.2017.05.046/O
10.1080/16864360.2017.1353736/O,10.1061/(ASCE)HY.1943-7900.0001221/O
10.1080/16864360.2017.1353736/O,10.1080/16864360.2016.1257184/O
10.1080/16864360.2017.1353736/O,10.2514/6.2017-3520/O
10.1080/16864360.2017.1353736/O,10.1016/j.ijheatmasstransfer.2017.03.044/O
10.1080/16864360.2017.1353736/O,10.1115/DETC2017-68018/O
10.1080/16864360.2017.1353736/O,10.1109/TAP.2017.2708084/O
10.1080/16864360.2017.1353736/O,10.1115/1.4035674/O
10.1049/cp.2018.0396/O,10.1109/TAP.2017.2766679/O
10.1049/cp.2018.0396/O,10.1109/TAP.2017.2708084/O
10.1115/GT201877188/O,10.1016/j.cma.2017.08.003/O
10.1115/GT201877188/O,10.4271/2017-01-1329/O
10.1115/GT201877188/O,10.1007/s00158-016-1518-y/O
10.1115/GT201877188/O,10.1109/TAES.2017.2650818/O
10.1115/GT201877188/O,10.1115/GT2017-63724/O
10.1115/GT201877188/O,10.1115/GT201763490/O
10.1115/GT201877188/O,10.1115/DETC2017-67274/O
10.1115/GT201877188/O,10.1115/GT2017-65031/O
10.1115/GT201877188/O,10.1007/978-3-319-45387-3_10/O
10.2514/6.2018-3646/O,10.4271/2017-01-6000/O
10.2514/6.2018-3646/O,10.1017/jfm.2017.365/O
10.2514/6.2018-3646/O,10.2514/6.2017-1619/O
10.1061/9780784481295.054/O,10.1007/s12273-016-0332-1/O
10.2514/6.2018-0107/O,10.1061/(ASCE)CO.1943-7862.0001310/O
10.2514/6.2018-0107/O,10.1109/ICRA.2017.7989218/O
10.2514/6.2018-0107/O,10.1109/TCNS.2015.2498468/O
10.2514/6.2018-0107/O,10.1115/DETC201767584/O
10.2514/6.2018-0107/O,10.1115/DETC201767586/O
10.2514/6.2018-0107/O,10.2514/6.2017-5341/O
10.2514/6.2018-0107/O,10.2514/6.2017-0908/O
10.2514/6.2018-0107/O,10.2514/6.2017-1152/O
10.2514/6.2018-0107/O,10.1115/DETC2017-68025/O
10.2514/6.2018-0107/O,10.4271/2017-01-6000/O
10.2514/6.2018-0107/O,10.1116/1.4984807/O
10.2514/6.2018-1652/O,10.2514/6.2017-0908/O
